InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
INV501140,P1029,Cotton Bedsheet,Home,6,2025-09-26 20:04:00,1356.26,C10110,Australia,8137.5599999999995
INV501140,P1021,Premium Tea Pack,Grocery,2,2025-09-26 20:04:00,466.67,C10110,Australia,933.34
INV501141,P1013,LED Table Lamp,Home,4,2025-05-27 21:59:00,1356.51,C10422,India,5426.04
INV501141,P1010,Protein Shaker,Fitness,5,2025-05-27 21:59:00,380.5,C10422,India,1902.5
INV501141,P1027,Desk Plant,Home,8,2025-05-27 21:59:00,364.61,C10422,India,2916.88
INV501141,P1011,Desk Organizer,Office,2,2025-05-27 21:59:00,496.86,C10422,India,993.72
INV501143,P1029,Cotton Bedsheet,Home,3,2025-07-24 09:24:00,1105.35,C10347,Australia,3316.0499999999997
INV501143,P1020,USB-C Cable,Electronics,2,2025-07-24 09:24:00,188.95,C10347,Australia,377.9
INV501143,P1011,Desk Organizer,Office,1,2025-07-24 09:24:00,514.43,C10347,Australia,514.43
INV501144,P1019,Phone Stand,Electronics,4,2025-07-11 19:30:00,277.9,C10683,United Kingdom,1111.6
INV501144,P1002,Denim Jacket,Apparel,3,2025-07-11 19:30:00,1666.58,C10683,United Kingdom,4999.74
INV501144,P1023,Water Bottle,Fitness,4,2025-07-11 19:30:00,537.84,C10683,United Kingdom,2151.36
INV501145,P1011,Desk Organizer,Office,6,2025-03-03 12:54:00,502.16,C10595,United Kingdom,3012.96
INV501146,P1014,Travel Backpack,Travel,3,2025-09-17 18:19:00,1624.19,C10635,United Kingdom,4872.57
INV501146,P1020,USB-C Cable,Electronics,3,2025-09-17 18:19:00,195.92,C10635,United Kingdom,587.76
INV501146,P1017,Sunscreen SPF 50,Beauty,1,2025-09-17 18:19:00,524.02,C10635,United Kingdom,524.02
INV501146,P1013,LED Table Lamp,Home,2,2025-09-17 18:19:00,1077.08,C10635,United Kingdom,2154.16
INV501147,P1006,Wireless Mouse,Electronics,2,2025-07-26 21:56:00,808.23,C10368,India,1616.46
INV501147,P1029,Cotton Bedsheet,Home,1,2025-07-26 21:56:00,1146.62,C10368,India,1146.62
INV501147,P1008,Scented Candle Set,Home,20,2025-07-26 21:56:00,558.7,C10368,India,11174.0
INV501148,P1001,Organic Cotton T-Shirt,Apparel,6,2025-01-21 21:28:00,444.73,C10452,Germany,2668.38
INV501148,P1010,Protein Shaker,Fitness,3,2025-01-21 21:28:00,399.23,C10452,Germany,1197.69
INV501148,P1025,Kitchen Storage Jars,Home,6,2025-01-21 21:28:00,798.77,C10452,Germany,4792.62
INV501149,P1023,Water Bottle,Fitness,1,2025-01-27 08:15:00,636.35,C10705,United Kingdom,636.35
INV501149,P1002,Denim Jacket,Apparel,4,2025-01-27 08:15:00,2107.05,C10705,United Kingdom,8428.2
INV501149,P1029,Cotton Bedsheet,Home,4,2025-01-27 08:15:00,1376.83,C10705,United Kingdom,5507.32
INV501149,P1026,Smart Watch Strap,Electronics,4,2025-01-27 08:15:00,464.14,C10705,United Kingdom,1856.56
INV501149,P1012,Notebook Pack,Office,3,2025-01-27 08:15:00,220.85,C10705,United Kingdom,662.55
INV501150,P1018,Hair Care Kit,Beauty,12,2025-11-17 10:49:00,1149.55,C10687,India,13794.599999999999
INV501150,P1021,Premium Tea Pack,Grocery,3,2025-11-17 10:49:00,338.54,C10687,India,1015.6200000000001
INV501150,P1014,Travel Backpack,Travel,3,2025-11-17 10:49:00,1652.63,C10687,India,4957.89
INV501150,P1017,Sunscreen SPF 50,Beauty,1,2025-11-17 10:49:00,410.41,C10687,India,410.41
INV501150,P1001,Organic Cotton T-Shirt,Apparel,3,2025-11-17 10:49:00,508.27,C10687,India,1524.81
INV501151,P1017,Sunscreen SPF 50,Beauty,2,2025-04-12 20:22:00,547.27,C10410,United Kingdom,1094.54
INV501151,P1014,Travel Backpack,Travel,3,2025-04-12 20:22:00,1785.05,C10410,United Kingdom,5355.15
INV501152,P1028,Gift Wrapping Paper,Stationery,3,2025-06-20 13:06:00,162.01,C10597,India,486.03
INV501153,P1030,Sports Socks Pack,Apparel,1,2025-02-26 22:47:00,256.72,C10363,India,256.72
INV501153,P1004,Leather Wallet,Accessories,3,2025-02-26 22:47:00,658.0,C10363,India,1974.0
INV501153,P1001,Organic Cotton T-Shirt,Apparel,6,2025-02-26 22:47:00,434.75,C10363,India,2608.5
INV501153,P1020,USB-C Cable,Electronics,4,2025-02-26 22:47:00,225.39,C10363,India,901.56
INV501154,P1017,Sunscreen SPF 50,Beauty,1,2025-11-21 21:34:00,551.54,C10222,United Kingdom,551.54
INV501155,P1011,Desk Organizer,Office,1,2025-08-15 19:43:00,489.28,C10315,France,489.28
INV501155,P1029,Cotton Bedsheet,Home,1,2025-08-15 19:43:00,1208.19,C10315,France,1208.19
INV501155,P1005,Bluetooth Speaker,Electronics,2,2025-08-15 19:43:00,2122.01,C10315,France,4244.02
INV501155,P1027,Desk Plant,Home,3,2025-08-15 19:43:00,318.77,C10315,France,956.31
INV501155,P1004,Leather Wallet,Accessories,1,2025-08-15 19:43:00,857.96,C10315,France,857.96
INV501157,P1009,Yoga Mat,Fitness,3,2025-04-18 18:08:00,929.51,C10012,United Kingdom,2788.5299999999997
INV501157,P1007,Ceramic Coffee Mug,Home,1,2025-04-18 18:08:00,287.71,C10012,United Kingdom,287.71
INV501157,P1021,Premium Tea Pack,Grocery,2,2025-04-18 18:08:00,434.22,C10012,United Kingdom,868.44
INV501157,P1010,Protein Shaker,Fitness,3,2025-04-18 18:08:00,302.25,C10012,United Kingdom,906.75
INV501157,P1022,Dark Chocolate Box,Grocery,1,2025-04-18 18:08:00,467.0,C10012,United Kingdom,467.0
INV501157,P1016,Face Serum,Beauty,4,2025-04-18 18:08:00,1041.71,C10012,United Kingdom,4166.84
INV501158,P1007,Ceramic Coffee Mug,Home,4,2025-08-13 22:23:00,310.46,C10488,Germany,1241.84
INV501158,P1017,Sunscreen SPF 50,Beauty,1,2025-08-13 22:23:00,459.07,C10488,Germany,459.07
INV501158,P1016,Face Serum,Beauty,4,2025-08-13 22:23:00,869.84,C10488,Germany,3479.36
INV501158,P1015,Luggage Tag Set,Travel,1,2025-08-13 22:23:00,214.35,C10488,Germany,214.35
INV501159,P1019,Phone Stand,Electronics,12,2025-09-19 13:39:00,313.81,C10327,United Kingdom,3765.7200000000003
INV501160,P1006,Wireless Mouse,Electronics,2,2025-11-04 11:49:00,636.51,C10314,United Kingdom,1273.02
INV501160,P1015,Luggage Tag Set,Travel,1,2025-11-04 11:49:00,209.07,C10314,United Kingdom,209.07
INV501161,P1012,Notebook Pack,Office,3,2025-04-06 08:43:00,182.31,C10286,Spain,546.9300000000001
INV501161,P1022,Dark Chocolate Box,Grocery,3,2025-04-06 08:43:00,531.84,C10286,Spain,1595.52
INV501161,P1021,Premium Tea Pack,Grocery,6,2025-04-06 08:43:00,350.84,C10286,Spain,2105.04
INV501161,P1024,Laptop Sleeve,Accessories,1,2025-04-06 08:43:00,749.7,C10286,Spain,749.7
INV501161,P1011,Desk Organizer,Office,3,2025-04-06 08:43:00,448.11,C10286,Spain,1344.33
INV501162,P1001,Organic Cotton T-Shirt,Apparel,5,2025-07-07 18:31:00,580.3,C10455,United Kingdom,2901.5
INV501162,P1029,Cotton Bedsheet,Home,8,2025-07-07 18:31:00,1134.83,C10455,United Kingdom,9078.64
INV501162,P1009,Yoga Mat,Fitness,3,2025-07-07 18:31:00,1021.64,C10455,United Kingdom,3064.92
INV501163,P1015,Luggage Tag Set,Travel,3,2025-01-08 11:15:00,263.31,C10478,India,789.9300000000001
INV501164,P1020,USB-C Cable,Electronics,1,2025-08-05 20:33:00,221.3,C10676,India,221.3
INV501164,P1028,Gift Wrapping Paper,Stationery,1,2025-08-05 20:33:00,174.89,C10676,India,174.89
INV501164,P1016,Face Serum,Beauty,2,2025-08-05 20:33:00,821.69,C10676,India,1643.38
INV501165,P1025,Kitchen Storage Jars,Home,1,2025-04-09 08:05:00,731.2,C10108,United Kingdom,731.2
INV501165,P1010,Protein Shaker,Fitness,2,2025-04-09 08:05:00,360.9,C10108,United Kingdom,721.8
INV501165,P1008,Scented Candle Set,Home,2,2025-04-09 08:05:00,533.84,C10108,United Kingdom,1067.68
INV501166,P1003,Running Shoes,Footwear,3,2025-06-19 11:24:00,2234.06,C10833,United Kingdom,6702.18
INV501167,P1016,Face Serum,Beauty,2,2025-11-24 10:01:00,925.88,C10028,United Kingdom,1851.76
INV501167,P1004,Leather Wallet,Accessories,1,2025-11-24 10:01:00,702.34,C10028,United Kingdom,702.34
INV501168,P1022,Dark Chocolate Box,Grocery,1,2025-07-07 21:12:00,614.72,C10773,United Kingdom,614.72
INV501168,P1005,Bluetooth Speaker,Electronics,1,2025-07-07 21:12:00,2384.69,C10773,United Kingdom,2384.69
INV501168,P1011,Desk Organizer,Office,1,2025-07-07 21:12:00,491.54,C10773,United Kingdom,491.54
INV501169,P1028,Gift Wrapping Paper,Stationery,1,2025-11-16 13:03:00,140.84,C10657,United Kingdom,140.84
INV501170,P1029,Cotton Bedsheet,Home,2,2025-09-18 09:37:00,1433.85,C10734,United Kingdom,2867.7
INV501170,P1021,Premium Tea Pack,Grocery,2,2025-09-18 09:37:00,396.48,C10734,United Kingdom,792.96
INV501170,P1027,Desk Plant,Home,1,2025-09-18 09:37:00,339.85,C10734,United Kingdom,339.85
INV501170,P1015,Luggage Tag Set,Travel,6,2025-09-18 09:37:00,239.16,C10734,United Kingdom,1434.96
INV501171,P1026,Smart Watch Strap,Electronics,2,2025-04-17 15:29:00,420.77,C10822,United Kingdom,841.54
INV501171,P1029,Cotton Bedsheet,Home,5,2025-04-17 15:29:00,1184.04,C10822,United Kingdom,5920.2
INV501171,P1027,Desk Plant,Home,3,2025-04-17 15:29:00,291.65,C10822,United Kingdom,874.9499999999999
INV501172,P1015,Luggage Tag Set,Travel,1,2025-03-14 21:40:00,264.1,C10228,EIRE,264.1
INV501172,P1001,Organic Cotton T-Shirt,Apparel,4,2025-03-14 21:40:00,448.27,C10228,EIRE,1793.08
INV501172,P1019,Phone Stand,Electronics,3,2025-03-14 21:40:00,271.72,C10228,EIRE,815.1600000000001
INV501172,P1005,Bluetooth Speaker,Electronics,2,2025-03-14 21:40:00,2256.95,C10228,EIRE,4513.9
INV501173,P1030,Sports Socks Pack,Apparel,3,2025-10-19 14:46:00,341.61,C10271,France,1024.83
INV501173,P1026,Smart Watch Strap,Electronics,2,2025-10-19 14:46:00,354.91,C10271,France,709.82
INV501174,P1005,Bluetooth Speaker,Electronics,6,2025-08-13 19:06:00,1930.95,C10148,Germany,11585.7
INV501174,P1028,Gift Wrapping Paper,Stationery,1,2025-08-13 19:06:00,144.1,C10148,Germany,144.1
INV501174,P1030,Sports Socks Pack,Apparel,3,2025-08-13 19:06:00,287.1,C10148,Germany,861.3000000000001
INV501175,P1023,Water Bottle,Fitness,1,2025-01-09 13:00:00,658.29,C10126,United Kingdom,658.29
INV501175,P1028,Gift Wrapping Paper,Stationery,2,2025-01-09 13:00:00,160.7,C10126,United Kingdom,321.4
INV501175,P1026,Smart Watch Strap,Electronics,1,2025-01-09 13:00:00,416.95,C10126,United Kingdom,416.95
INV501175,P1005,Bluetooth Speaker,Electronics,5,2025-01-09 13:00:00,1956.38,C10126,United Kingdom,9781.900000000001
INV501175,P1030,Sports Socks Pack,Apparel,2,2025-01-09 13:00:00,262.96,C10126,United Kingdom,525.92
INV501176,P1026,Smart Watch Strap,Electronics,1,2025-10-19 18:50:00,398.53,C10395,United Kingdom,398.53
INV501176,P1030,Sports Socks Pack,Apparel,1,2025-10-19 18:50:00,306.3,C10395,United Kingdom,306.3
INV501177,P1008,Scented Candle Set,Home,5,2025-01-27 15:39:00,540.29,C10371,United Kingdom,2701.45
INV501177,P1015,Luggage Tag Set,Travel,1,2025-01-27 15:39:00,232.09,C10371,United Kingdom,232.09
INV501178,P1001,Organic Cotton T-Shirt,Apparel,1,2025-11-07 18:53:00,419.74,C10383,United Kingdom,419.74
INV501178,P1017,Sunscreen SPF 50,Beauty,8,2025-11-07 18:53:00,430.96,C10383,United Kingdom,3447.68
INV501178,P1005,Bluetooth Speaker,Electronics,3,2025-11-07 18:53:00,2059.16,C10383,United Kingdom,6177.48
INV501178,P1014,Travel Backpack,Travel,3,2025-11-07 18:53:00,1760.04,C10383,United Kingdom,5280.12
INV501178,P1018,Hair Care Kit,Beauty,4,2025-11-07 18:53:00,829.81,C10383,United Kingdom,3319.24
INV501179,P1003,Running Shoes,Footwear,1,2025-01-02 22:38:00,2764.66,C10445,Netherlands,2764.66
INV501179,P1015,Luggage Tag Set,Travel,2,2025-01-02 22:38:00,248.43,C10445,Netherlands,496.86
INV501180,P1010,Protein Shaker,Fitness,2,2025-10-28 13:36:00,399.41,C10006,India,798.82
INV501180,P1011,Desk Organizer,Office,2,2025-10-28 13:36:00,422.99,C10006,India,845.98
INV501180,P1002,Denim Jacket,Apparel,10,2025-10-28 13:36:00,1711.66,C10006,India,17116.600000000002
INV501180,P1020,USB-C Cable,Electronics,1,2025-10-28 13:36:00,191.93,C10006,India,191.93
INV501181,P1026,Smart Watch Strap,Electronics,8,2025-10-21 22:18:00,435.22,C10207,United Kingdom,3481.76
INV501182,P1028,Gift Wrapping Paper,Stationery,2,2025-08-03 17:32:00,139.06,C10689,United Kingdom,278.12
INV501182,P1030,Sports Socks Pack,Apparel,8,2025-08-03 17:32:00,294.45,C10689,United Kingdom,2355.6
INV501182,P1023,Water Bottle,Fitness,3,2025-08-03 17:32:00,588.22,C10689,United Kingdom,1764.66
INV501182,P1029,Cotton Bedsheet,Home,1,2025-08-03 17:32:00,1164.68,C10689,United Kingdom,1164.68
INV501183,P1001,Organic Cotton T-Shirt,Apparel,1,2025-05-13 11:59:00,495.85,C10151,Singapore,495.85
INV501183,P1009,Yoga Mat,Fitness,2,2025-05-13 11:59:00,1027.74,C10151,Singapore,2055.48
INV501184,P1007,Ceramic Coffee Mug,Home,4,2025-04-23 18:46:00,257.86,C10793,Netherlands,1031.44
INV501185,P1015,Luggage Tag Set,Travel,4,2025-01-03 08:35:00,214.5,C10256,Singapore,858.0
INV501185,P1017,Sunscreen SPF 50,Beauty,1,2025-01-03 08:35:00,526.55,C10256,Singapore,526.55
INV501185,P1028,Gift Wrapping Paper,Stationery,4,2025-01-03 08:35:00,174.51,C10256,Singapore,698.04
INV501186,P1020,USB-C Cable,Electronics,10,2025-10-02 12:39:00,215.93,C10445,Netherlands,2159.3
INV501186,P1028,Gift Wrapping Paper,Stationery,5,2025-10-02 12:39:00,164.4,C10445,Netherlands,822.0
INV501186,P1015,Luggage Tag Set,Travel,1,2025-10-02 12:39:00,281.96,C10445,Netherlands,281.96
INV501186,P1024,Laptop Sleeve,Accessories,1,2025-10-02 12:39:00,972.86,C10445,Netherlands,972.86
INV501186,P1026,Smart Watch Strap,Electronics,1,2025-10-02 12:39:00,338.58,C10445,Netherlands,338.58
INV501187,P1014,Travel Backpack,Travel,4,2025-05-11 13:53:00,1728.19,C10333,France,6912.76
INV501187,P1004,Leather Wallet,Accessories,1,2025-05-11 13:53:00,686.48,C10333,France,686.48
INV501187,P1017,Sunscreen SPF 50,Beauty,3,2025-05-11 13:53:00,440.08,C10333,France,1320.24
INV501188,P1006,Wireless Mouse,Electronics,1,2025-09-26 22:53:00,748.99,C10821,France,748.99
INV501188,P1004,Leather Wallet,Accessories,1,2025-09-26 22:53:00,802.3,C10821,France,802.3
INV501188,P1011,Desk Organizer,Office,5,2025-09-26 22:53:00,475.95,C10821,France,2379.75
INV501188,P1019,Phone Stand,Electronics,1,2025-09-26 22:53:00,304.17,C10821,France,304.17
INV501189,P1030,Sports Socks Pack,Apparel,8,2025-07-09 15:41:00,326.11,C10318,India,2608.88
INV501189,P1026,Smart Watch Strap,Electronics,1,2025-07-09 15:41:00,466.89,C10318,India,466.89
INV501190,P1029,Cotton Bedsheet,Home,1,2025-03-13 17:27:00,1235.29,C10657,United Kingdom,1235.29
INV501190,P1011,Desk Organizer,Office,2,2025-03-13 17:27:00,529.18,C10657,United Kingdom,1058.36
INV501191,P1029,Cotton Bedsheet,Home,3,2025-10-11 13:44:00,1315.93,C10704,United Kingdom,3947.79
INV501192,P1014,Travel Backpack,Travel,2,2025-07-14 20:30:00,1647.44,C10064,India,3294.88
INV501193,P1008,Scented Candle Set,Home,1,2025-04-08 17:52:00,678.54,C10558,Canada,678.54
INV501193,P1027,Desk Plant,Home,2,2025-04-08 17:52:00,326.36,C10558,Canada,652.72
INV501193,P1001,Organic Cotton T-Shirt,Apparel,1,2025-04-08 17:52:00,483.2,C10558,Canada,483.2
INV501193,P1029,Cotton Bedsheet,Home,1,2025-04-08 17:52:00,1277.05,C10558,Canada,1277.05
INV501193,P1003,Running Shoes,Footwear,3,2025-04-08 17:52:00,2344.42,C10558,Canada,7033.26
INV501194,P1026,Smart Watch Strap,Electronics,4,2025-04-15 20:53:00,390.0,C10673,Singapore,1560.0
INV501194,P1019,Phone Stand,Electronics,2,2025-04-15 20:53:00,250.12,C10673,Singapore,500.24
INV501194,P1012,Notebook Pack,Office,3,2025-04-15 20:53:00,172.42,C10673,Singapore,517.26
INV501195,P1022,Dark Chocolate Box,Grocery,2,2025-10-31 11:25:00,521.7,C10173,United Kingdom,1043.4
INV501195,P1018,Hair Care Kit,Beauty,5,2025-10-31 11:25:00,1111.64,C10173,United Kingdom,5558.200000000001
INV501195,P1010,Protein Shaker,Fitness,4,2025-10-31 11:25:00,394.72,C10173,United Kingdom,1578.88
INV501196,P1021,Premium Tea Pack,Grocery,6,2025-03-05 20:55:00,432.18,C10132,United Kingdom,2593.08
INV501196,P1003,Running Shoes,Footwear,1,2025-03-05 20:55:00,2081.25,C10132,United Kingdom,2081.25
INV501196,P1019,Phone Stand,Electronics,12,2025-03-05 20:55:00,283.16,C10132,United Kingdom,3397.92
INV501196,P1002,Denim Jacket,Apparel,3,2025-03-05 20:55:00,1619.63,C10132,United Kingdom,4858.89
INV501197,P1009,Yoga Mat,Fitness,1,2025-09-27 21:18:00,1137.15,C10610,United Kingdom,1137.15
INV501198,P1006,Wireless Mouse,Electronics,5,2025-11-04 11:47:00,726.2,C10015,India,3631.0
INV501198,P1002,Denim Jacket,Apparel,3,2025-11-04 11:47:00,1722.3,C10015,India,5166.9
INV501198,P1028,Gift Wrapping Paper,Stationery,2,2025-11-04 11:47:00,140.59,C10015,India,281.18
INV501198,P1019,Phone Stand,Electronics,2,2025-11-04 11:47:00,278.55,C10015,India,557.1
INV501199,P1019,Phone Stand,Electronics,5,2025-02-24 13:57:00,310.54,C10439,United Kingdom,1552.7
INV501199,P1007,Ceramic Coffee Mug,Home,8,2025-02-24 13:57:00,255.75,C10439,United Kingdom,2046.0
INV501199,P1026,Smart Watch Strap,Electronics,1,2025-02-24 13:57:00,416.05,C10439,United Kingdom,416.05
INV501199,P1025,Kitchen Storage Jars,Home,1,2025-02-24 13:57:00,783.6,C10439,United Kingdom,783.6
INV501200,P1023,Water Bottle,Fitness,1,2025-01-23 11:28:00,641.44,C10619,India,641.44
INV501200,P1020,USB-C Cable,Electronics,1,2025-01-23 11:28:00,216.15,C10619,India,216.15
INV501200,P1004,Leather Wallet,Accessories,2,2025-01-23 11:28:00,843.14,C10619,India,1686.28
INV501200,P1005,Bluetooth Speaker,Electronics,1,2025-01-23 11:28:00,2002.03,C10619,India,2002.03
INV501200,P1015,Luggage Tag Set,Travel,2,2025-01-23 11:28:00,275.39,C10619,India,550.78
INV501201,P1006,Wireless Mouse,Electronics,2,2025-11-20 08:29:00,699.06,C10008,United Kingdom,1398.12
INV501201,P1030,Sports Socks Pack,Apparel,6,2025-11-20 08:29:00,344.4,C10008,United Kingdom,2066.3999999999996
INV501202,P1021,Premium Tea Pack,Grocery,2,2025-06-25 16:46:00,406.4,C10144,Netherlands,812.8
INV501202,P1016,Face Serum,Beauty,1,2025-06-25 16:46:00,825.93,C10144,Netherlands,825.93
INV501202,P1030,Sports Socks Pack,Apparel,3,2025-06-25 16:46:00,349.82,C10144,Netherlands,1049.46
INV501202,P1015,Luggage Tag Set,Travel,2,2025-06-25 16:46:00,271.28,C10144,Netherlands,542.56
INV501202,P1029,Cotton Bedsheet,Home,12,2025-06-25 16:46:00,1096.97,C10144,Netherlands,13163.64
INV501203,P1012,Notebook Pack,Office,2,2025-07-17 13:45:00,166.17,C10583,EIRE,332.34
INV501203,P1030,Sports Socks Pack,Apparel,4,2025-07-17 13:45:00,261.7,C10583,EIRE,1046.8
INV501203,P1019,Phone Stand,Electronics,1,2025-07-17 13:45:00,262.38,C10583,EIRE,262.38
INV501203,P1014,Travel Backpack,Travel,6,2025-07-17 13:45:00,1676.08,C10583,EIRE,10056.48
INV501204,P1014,Travel Backpack,Travel,1,2025-05-20 09:18:00,1667.4,C10047,United Kingdom,1667.4
INV501205,P1007,Ceramic Coffee Mug,Home,1,2025-03-15 09:01:00,350.55,C10573,Germany,350.55
INV501205,P1012,Notebook Pack,Office,12,2025-03-15 09:01:00,210.97,C10573,Germany,2531.64
INV501205,P1021,Premium Tea Pack,Grocery,4,2025-03-15 09:01:00,424.41,C10573,Germany,1697.64
INV501206,P1016,Face Serum,Beauty,3,2025-04-19 18:42:00,753.46,C10552,India,2260.38
INV501207,P1006,Wireless Mouse,Electronics,2,2025-06-08 11:33:00,756.57,C10649,United Kingdom,1513.14
INV501207,P1029,Cotton Bedsheet,Home,2,2025-06-08 11:33:00,1435.9,C10649,United Kingdom,2871.8
INV501208,P1016,Face Serum,Beauty,5,2025-06-17 15:47:00,1035.52,C10147,United Kingdom,5177.6
INV501208,P1008,Scented Candle Set,Home,1,2025-06-17 15:47:00,529.31,C10147,United Kingdom,529.31
INV501208,P1021,Premium Tea Pack,Grocery,2,2025-06-17 15:47:00,384.31,C10147,United Kingdom,768.62
INV501208,P1010,Protein Shaker,Fitness,1,2025-06-17 15:47:00,292.24,C10147,United Kingdom,292.24
INV501209,P1020,USB-C Cable,Electronics,4,2025-09-24 19:33:00,211.91,C10757,United Kingdom,847.64
INV501209,P1006,Wireless Mouse,Electronics,2,2025-09-24 19:33:00,751.16,C10757,United Kingdom,1502.32
INV501209,P1009,Yoga Mat,Fitness,12,2025-09-24 19:33:00,901.13,C10757,United Kingdom,10813.56
INV501209,P1028,Gift Wrapping Paper,Stationery,3,2025-09-24 19:33:00,132.4,C10757,United Kingdom,397.20000000000005
INV501209,P1030,Sports Socks Pack,Apparel,1,2025-09-24 19:33:00,349.11,C10757,United Kingdom,349.11
INV501209,P1027,Desk Plant,Home,1,2025-09-24 19:33:00,370.79,C10757,United Kingdom,370.79
INV501210,P1005,Bluetooth Speaker,Electronics,1,2025-07-07 10:01:00,1923.43,C10783,Germany,1923.43
INV501211,P1018,Hair Care Kit,Beauty,1,2025-02-04 12:49:00,835.54,C10223,United Kingdom,835.54
INV501212,P1029,Cotton Bedsheet,Home,4,2025-04-04 17:22:00,1292.43,C10116,Netherlands,5169.72
INV501212,P1028,Gift Wrapping Paper,Stationery,3,2025-04-04 17:22:00,157.38,C10116,Netherlands,472.14
INV501212,P1008,Scented Candle Set,Home,5,2025-04-04 17:22:00,681.71,C10116,Netherlands,3408.55
INV501213,P1012,Notebook Pack,Office,3,2025-09-19 22:49:00,184.99,C10224,Germany,554.97
INV501213,P1030,Sports Socks Pack,Apparel,2,2025-09-19 22:49:00,246.34,C10224,Germany,492.68
INV501213,P1003,Running Shoes,Footwear,1,2025-09-19 22:49:00,2262.77,C10224,Germany,2262.77
INV501214,P1006,Wireless Mouse,Electronics,3,2025-05-25 18:45:00,710.67,C10207,United Kingdom,2132.0099999999998
INV501216,P1008,Scented Candle Set,Home,1,2025-07-31 22:31:00,588.67,C10299,United Kingdom,588.67
INV501216,P1026,Smart Watch Strap,Electronics,3,2025-07-31 22:31:00,383.59,C10299,United Kingdom,1150.77
INV501217,P1006,Wireless Mouse,Electronics,1,2025-01-04 09:31:00,762.26,C10736,India,762.26
INV501217,P1021,Premium Tea Pack,Grocery,2,2025-01-04 09:31:00,337.67,C10736,India,675.34
INV501217,P1020,USB-C Cable,Electronics,1,2025-01-04 09:31:00,211.49,C10736,India,211.49
INV501217,P1008,Scented Candle Set,Home,1,2025-01-04 09:31:00,501.75,C10736,India,501.75
INV501218,P1003,Running Shoes,Footwear,4,2025-10-12 14:12:00,2795.39,C10523,India,11181.56
INV501218,P1006,Wireless Mouse,Electronics,1,2025-10-12 14:12:00,635.2,C10523,India,635.2
INV501218,P1029,Cotton Bedsheet,Home,4,2025-10-12 14:12:00,1460.11,C10523,India,5840.44
INV501219,P1005,Bluetooth Speaker,Electronics,8,2025-08-02 22:04:00,2185.68,C10450,United Kingdom,17485.44
